3178,チムニー,東１,小売 
3179,シュッピン,東１,小売 
3180,ビューティガレージ,東１,商社・卸売 
3181,買取王国,ＪＱ.S,小売 
3182,オイシックス・ラ・大地,東１,小売 
3183,ウイン・パートナーズ,東１,商社・卸売 
3184,ＩＣＤＡホールディングス,東２,小売 
3185,夢展望,M,小売 
3186,ネクステージ,東１,小売 
3187,サンワカンパニー,M,小売 
3189,ＡＮＡＰ,ＪＱ.S,小売 
3190,ホットマン,ＪＱ.S,小売 
3191,ジョイフル本田,東１,小売 
3192,白鳩,ＪＱ.S,小売 
3193,鳥貴族,東１,小売 
3194,キリン堂ホールディングス,東１,小売 
3195,ジェネレーションパス,M,小売 
3196,ホットランド,東１,小売 
3197,すかいらーくホールディングス,東１,小売 
3198,ＳＦＰホールディングス,東１,小売 
3199,綿半ホールディングス,東１,小売 
3201,日本毛織,東１,素材・化学 
3202,ダイトウボウ,東１,素材・化学 
3204,トーア紡コーポレーション,東１,素材・化学 
3205,ダイドーリミテッド,東１,素材・化学 
3221,ヨシックス,東１,小売 
3222,ユナイテッド・スーパーマーケット・ホールディングス,東１,小売 
3223,エスエルディー,ＪＱ.S,小売 
3224,ゼネラル・オイスター,M,小売 
3226,日本アコモデーションファンド投資法人,REIT,-
3227,ＭＣＵＢＳ　ＭｉｄＣｉｔｙ投資法人,REIT,-
3228,三栄建築設計,東１,不動産 
3231,野村不動産ホールディングス,東１,不動産 
3232,三重交通グループホールディングス,東１,不動産 
3234,森ヒルズリート投資法人,REIT,-
3236,プロパスト,ＪＱ.S,不動産 
3237,イントランス,M,不動産 
3238,セントラル総合開発,東２,不動産 
3241,ウィル,東２,不動産 
3242,アーバネットコーポレーション,ＪＱ.S,不動産 
3244,サムティ,東１,不動産 
3245,ディア・ライフ,東１,不動産 
3246,コーセーアールイー,東１,不動産 
3248,アールエイジ,東２,不動産 
3249,産業ファンド投資法人,REIT,-
3252,日本商業開発,東１,不動産 
3254,プレサンスコーポレーション,東１,不動産 
3261,グランディーズ,M,不動産 
3264,アスコット,ＪＱ.S,不動産 
3266,ファンドクリエーショングループ,ＪＱ.S,不動産 
3267,フィル・カンパニー,東１,建設・資材 
3269,アドバンス・レジデンス投資法人,REIT,-
3271,ＴＨＥグローバル社,東１,不動産 
3275,ハウスコム,東１,不動産 
3276,日本管理センター,東１,不動産 
3277,サンセイランディック,東１,不動産 
3278,ケネディクス・レジデンシャル・ネクスト投資法人,REIT,-
3279,アクティビア・プロパティーズ投資法人,REIT,-
3280,エストラスト,東１,不動産 
3281,ＧＬＰ投資法人,REIT,-
3282,コンフォリア・レジデンシャル投資法人,REIT,-
3283,日本プロロジスリート投資法人,REIT,-
3284,フージャースホールディングス,東１,不動産 
3286,トラストホールディングス,M,不動産 
3287,星野リゾート・リート投資法人,REIT,-
3288,オープンハウス,東１,不動産 
3289,東急不動産ホールディングス,東１,不動産 
3290,Ｏｎｅリート投資法人,REIT,-
3291,飯田グループホールディングス,東１,不動産 
3292,イオンリート投資法人,REIT,-
3293,アズマハウス,ＪＱ.S,不動産 
3294,イーグランド,東１,不動産 
3295,ヒューリックリート投資法人,REIT,-
3296,日本リート投資法人,REIT,-
3297,東武住販,ＪＱ.S,不動産 
3298,インベスコ・オフィス・ジェイリート投資法人,REIT,-
3299,ムゲンエステート,東１,不動産 
3300,ＡＭＢＩＴＩＯＮ,M,不動産 
3302,帝国繊維,東１,素材・化学 
3306,日本製麻,東２,商社・卸売 
3309,積水ハウス・リート投資法人,REIT,-
3315,日本コークス工業,東１,エネルギー資源 
3316,東京日産コンピュータシステム,ＪＱ.S,商社・卸売 
3317,フライングガーデン,ＪＱ.S,小売 
3319,ゴルフダイジェスト・オンライン,東１,小売 
3320,クロスプラス,東２,商社・卸売 
3321,ミタチ産業,東１,商社・卸売 
3322,アルファグループ,ＪＱ.S,商社・卸売 
3323,レカム,ＪＱ.S,商社・卸売 
3326,ランシステム,ＪＱ.S,情報通信・サービスその他 
3328,ＢＥＥＮＯＳ,東１,小売 
3329,東和フードサービス,ＪＱ.S,小売 
3333,あさひ,東１,小売 
3341,日本調剤,東１,小売 
3344,ワンダーコーポレーション,ＪＱ.S,小売 
3347,トラスト,東２,小売 
3349,コスモス薬品,東１,小売 
3350,レッド・プラネット・ジャパン,ＪＱ.S,商社・卸売 
3352,バッファロー,ＪＱ.S,小売 
3353,メディカル一光グループ,ＪＱ.S,小売 
3355,クリヤマホールディングス,東２,商社・卸売 
3356,テリロジー,ＪＱ.S,商社・卸売 
3358,ワイエスフード,ＪＱ.S,小売 
3359,ｃｏｔｔａ,M,商社・卸売 
3360,シップヘルスケアホールディングス,東１,商社・卸売 
3361,トーエル,東１,小売 
3370,フジタコーポレーション,ＪＱ.S,小売 
3371,ソフトクリエイトホールディングス,東１,情報通信・サービスその他 
3372,関門海,東２,小売 
3374,内外テック,ＪＱ.S,商社・卸売 
3375,ＺＯＡ,ＪＱ.S,小売 
3376,オンリー,東１,小売 
3377,バイク王＆カンパニー,東２,商社・卸売 
3382,セブン＆アイ・ホールディングス,東１,小売 
3386,コスモ・バイオ,ＪＱ.S,商社・卸売 
3387,クリエイト・レストランツ・ホールディングス,東１,小売 
3388,明治電機工業,東１,商社・卸売 
3390,ＩＮＥＳＴ,ＪＱ.S,商社・卸売 
3391,ツルハホールディングス,東１,小売 
3392,デリカフーズホールディングス,東１,商社・卸売 
3393,スターティアホールディングス,東１,商社・卸売 
3395,サンマルクホールディングス,東１,小売 
3396,フェリシモ,東１,小売 
3397,トリドールホールディングス,東１,小売 
3399,丸千代山岡家,ＪＱ.S,小売 
3401,帝人,東１,素材・化学 
3402,東レ,東１,素材・化学 
3405,クラレ,東１,素材・化学 
3407,旭化成,東１,素材・化学 
3408,サカイオーベックス,東１,素材・化学 
3409,北日本紡績,東２,素材・化学 
3415,ＴＯＫＹＯ　ＢＡＳＥ,東１,小売 
3416,ピクスタ,M,小売 
3417,大木ヘルスケアホールディングス,ＪＱ.S,商社・卸売 
3418,バルニバービ,M,小売 
3420,ケー・エフ・シー,東２,建設・資材 
3421,稲葉製作所,東１,建設・資材 
3423,エスイー,ＪＱ.S,建設・資材 
3426,アトムリビンテック,ＪＱ.S,建設・資材 
3431,宮地エンジニアリンググループ,東１,建設・資材 
3433,トーカロ,東１,建設・資材 
3434,アルファＣｏ,東１,建設・資材 
3435,サンコーテクノ,東２,建設・資材 
3436,ＳＵＭＣＯ,東１,建設・資材 
3437,特殊電極,ＪＱ.S,建設・資材 
3439,三ツ知,ＪＱ.S,建設・資材 
3440,日創プロニティ,東２,建設・資材 
3441,山王,ＪＱ.S,建設・資材 
3443,川田テクノロジーズ,東１,建設・資材 
3444,菊池製作所,ＪＱ.S,建設・資材 
3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,東１,建設・資材 
3446,ジェイテックコーポレーション,東１,建設・資材 
3447,信和,東１,建設・資材 
3448,清鋼材,PRO Market,建設・資材 
3449,テクノフレックス,東２,建設・資材 
3451,トーセイ・リート投資法人,REIT,-
3452,ビーロット,東１,不動産 
3453,ケネディクス商業リート投資法人,REIT,-
3454,ファーストブラザーズ,東１,不動産 
3455,ヘルスケア＆メディカル投資法人,REIT,-
3456,ＴＳＯＮ,PRO Market,不動産 
3457,ハウスドゥ,東１,不動産 
3458,シーアールイー,東１,不動産 
3459,サムティ・レジデンシャル投資法人,REIT,-
3461,パルマ,M,不動産 
3462,野村不動産マスターファンド投資法人,REIT,-
3463,いちごホテルリート投資法人,REIT,-
3464,プロパティエージェント,東１,不動産 
3465,ケイアイスター不動産,東１,不動産 
3466,ラサールロジポート投資法人,REIT,-
3467,アグレ都市デザイン,東１,不動産 
3468,スターアジア不動産投資法人,REIT,-
3469,デュアルタップ,東２,不動産 
3470,マリモ地方創生リート投資法人,REIT,-
3471,三井不動産ロジスティクスパーク投資法人,REIT,-
3472,大江戸温泉リート投資法人,REIT,-
3474,Ｇ－ＦＡＣＴＯＲＹ,M,不動産 
3475,グッドコムアセット,東１,不動産 
3476,投資法人みらい,REIT,-
3477,フォーライフ,M,不動産 
3478,森トラスト・ホテルリート投資法人,REIT,-
3479,ティーケーピー,M,不動産 
3480,ジェイ・エス・ビー,東１,不動産 
3481,三菱地所物流リート投資法人,REIT,-
3482,ロードスターキャピタル,M,不動産 
3483,翔栄,PRO Market,不動産 
3484,テンポイノベーション,東１,不動産 
3486,グローバル・リンク・マネジメント,東１,不動産 
3487,ＣＲＥロジスティクスファンド投資法人,REIT,-
3488,ザイマックス・リート投資法人,REIT,-
3489,フェイスネットワーク,M,不動産 
3490,アズ企画設計,ＪＱ.S,不動産 
3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,M,不動産 
3492,タカラレーベン不動産投資法人,REIT,-
3493,伊藤忠アドバンス・ロジスティクス投資法人,REIT,-
3494,マリオン,ＪＱ.S,不動産 
3495,香陵住販,ＪＱ.S,不動産 
3496,アズーム,M,不動産 
3497,リーガル不動産,M,不動産 
3498,霞ヶ関キャピタル,M,不動産 
3501,住江織物,東１,素材・化学 
3512,日本フエルト,東１,素材・化学 
3513,イチカワ,東１,素材・化学 
3515,フジコー,ＪＱ.S,素材・化学 
3521,エコナックホールディングス,東１,情報通信・サービスその他 
3524,日東製網,東１,素材・化学 
3526,芦森工業,東１,自動車・輸送機 
3528,プロスペクト,東２,不動産 
3529,アツギ,東１,素材・化学 
3536,アクサスホールディングス,ＪＱ.S,小売 
3537,昭栄薬品,ＪＱ.S,商社・卸売 
3538,ウイルプラスホールディングス,東１,小売 
3539,ＪＭホールディングス,東１,小売 
3540,歯愛メディカル,ＪＱ.S,商社・卸売 
3541,農業総合研究所,M,商社・卸売 
3542,ベガコーポレーション,M,小売 
3543,コメダホールディングス,東１,商社・卸売 
3544,サツドラホールディングス,東１,小売 
3546,アレンザホールディングス,東１,小売 
3547,串カツ田中ホールディングス,東１,小売 
3548,バロックジャパンリミテッド,東１,小売 
3549,クスリのアオキホールディングス,東１,小売 
3550,スタジオアタオ,M,小売 
3551,ダイニック,東１,素材・化学 
3553,共和レザー,東１,素材・化学 
3556,リネットジャパングループ,M,小売 
3557,ユナイテッド＆コレクティブ,M,小売 
3558,ロコンド,M,小売 
3559,ピーバンドットコム,東１,商社・卸売 
3560,ほぼ日,ＪＱ.S,小売 
3561,力の源ホールディングス,東１,小売 
3562,Ｎｏ．１,ＪＱ.S,商社・卸売 
3563,スシローグローバルホールディングス,東１,小売 
3565,アセンテック,東１,商社・卸売 
3566,ユニフォームネクスト,M,小売 
3569,セーレン,東１,素材・化学 
3571,ソトー,東１,素材・化学 
3577,東海染工,東１,素材・化学 
3578,倉庫精練,東２,素材・化学 
35781,倉庫精練,東２,素材・化学 
3580,小松マテーレ,東１,素材・化学 
3583,オーベクス,東２,素材・化学 
3591,ワコールホールディングス,東１,素材・化学 
3593,ホギメディカル,東１,素材・化学 
3597,自重堂,東２,素材・化学 
3598,山喜,東２,素材・化学 
3600,フジックス,東２,素材・化学 
3604,川本産業,東２,素材・化学 
3607,クラウディアホールディングス,東１,素材・化学 
3608,ＴＳＩホールディングス,東１,素材・化学 
3611,マツオカコーポレーション,東１,素材・化学 
3612,ワールド,東１,素材・化学 
3622,ネットイヤーグループ,M,情報通信・サービスその他 
3623,ビリングシステム,M,情報通信・サービスその他 
3624,アクセルマーク,M,情報通信・サービスその他 
3625,テックファームホールディングス,ＪＱ.G,情報通信・サービスその他 
3626,ＴＩＳ,東１,情報通信・サービスその他 
3627,ＪＮＳホールディングス,東１,情報通信・サービスその他 
3628,データホライゾン,M,情報通信・サービスその他 
3630,電算システム,東１,情報通信・サービスその他 
3632,グリー,東１,情報通信・サービスその他 
3633,ＧＭＯペパボ,東１,情報通信・サービスその他 
3634,ソケッツ,東２,情報通信・サービスその他 
3635,コーエーテクモホールディングス,東１,情報通信・サービスその他 
3636,三菱総合研究所,東１,情報通信・サービスその他 
3639,ボルテージ,東１,情報通信・サービスその他 
3640,電算,東１,情報通信・サービスその他 
3641,パピレス,ＪＱ.S,情報通信・サービスその他 
3645,メディカルネット,M,情報通信・サービスその他 
3646,駅探,M,情報通信・サービスその他 
3647,ジー・スリーホールディングス,東２,情報通信・サービスその他 
3648,ＡＧＳ,東１,情報通信・サービスその他 
3649,ファインデックス,東１,情報通信・サービスその他 
3652,ディジタルメディアプロフェッショナル,M,情報通信・サービスその他 
3653,モルフォ,M,情報通信・サービスその他 
3655,ブレインパッド,東１,情報通信・サービスその他 
3656,ＫＬａｂ,東１,情報通信・サービスその他 
3657,ポールトゥウィン・ピットクルーホールディングス,東１,情報通信・サービスその他 
3658,イーブックイニシアティブジャパン,東１,情報通信・サービスその他 
3659,ネクソン,東１,情報通信・サービスその他 
3660,アイスタイル,東１,情報通信・サービスその他 
3661,エムアップホールディングス,東１,情報通信・サービスその他 
3662,エイチーム,東１,情報通信・サービスその他 
3663,アートスパークホールディングス,東２,情報通信・サービスその他 
3664,モブキャストホールディングス,M,情報通信・サービスその他 
3665,エニグモ,東１,情報通信・サービスその他 
3666,テクノスジャパン,東１,情報通信・サービスその他 
3667,ｅｎｉｓｈ,東１,情報通信・サービスその他 
3668,コロプラ,東１,情報通信・サービスその他 
3670,協立情報通信,ＪＱ.S,情報通信・サービスその他 
3671,ソフトマックス,M,情報通信・サービスその他 
3672,オルトプラス,東１,情報通信・サービスその他 
3673,ブロードリーフ,東１,情報通信・サービスその他 
3674,オークファン,M,情報通信・サービスその他 
3675,クロス・マーケティンググループ,東１,情報通信・サービスその他 
3676,デジタルハーツホールディングス,東１,情報通信・サービスその他 
3677,システム情報,東１,情報通信・サービスその他 
3678,メディアドゥ,東１,情報通信・サービスその他 
3679,じげん,東１,情報通信・サービスその他 
3680,ホットリンク,M,情報通信・サービスその他 
3681,ブイキューブ,東１,情報通信・サービスその他 
3682,エンカレッジ・テクノロジ,東１,情報通信・サービスその他 
3683,サイバーリンクス,東１,情報通信・サービスその他 
3686,ディー・エル・イー,東１,情報通信・サービスその他 
3687,フィックスターズ,東１,情報通信・サービスその他 
3688,ＣＡＲＴＡ　ＨＯＬＤＩＮＧＳ,東１,情報通信・サービスその他 
3689,イグニス,M,情報通信・サービスその他 
3690,イルグルム,M,情報通信・サービスその他 
3691,リアルワールド,M,情報通信・サービスその他 
3692,ＦＦＲＩセキュリティ,M,情報通信・サービスその他 
3693,イー・カムトゥルー,PRO Market,情報通信・サービスその他 
3694,オプティム,東１,情報通信・サービスその他 
3695,ＧＭＯリサーチ,M,情報通信・サービスその他 
3696,セレス,東１,情報通信・サービスその他 
3697,ＳＨＩＦＴ,東１,情報通信・サービスその他 
3698,ＣＲＩ・ミドルウェア,M,情報通信・サービスその他 
3708,特種東海製紙,東１,素材・化学 
3710,ジョルダン,ＪＱ.S,情報通信・サービスその他 
3712,情報企画,東２,情報通信・サービスその他 
3719,ジェクシード,ＪＱ.S,情報通信・サービスその他 
3723,日本ファルコム,M,情報通信・サービスその他 
3726,フォーシーズホールディングス,東２,小売 
3727,アプリックス,M,情報通信・サービスその他 
3733,ソフトウェア・サービス,ＪＱ.S,情報通信・サービスその他 
3738,ティーガイア,東１,情報通信・サービスその他 
3741,セック,東１,情報通信・サービスその他 
3744,サイオス,東２,情報通信・サービスその他 
3747,インタートレード,東２,情報通信・サービスその他 
3750,ＦＲＡＣＴＡＬＥ,東２,情報通信・サービスその他 
3751,日本アジアグループ,東１,情報通信・サービスその他 
3753,フライトホールディングス,東２,情報通信・サービスその他 
3758,アエリア,ＪＱ.S,情報通信・サービスその他 
3760,ケイブ,ＪＱ.S,情報通信・サービスその他 
3762,テクマトリックス,東１,情報通信・サービスその他 
3763,プロシップ,東１,情報通信・サービスその他 
3765,ガンホー・オンライン・エンターテイメント,東１,情報通信・サービスその他 
3766,システムズ・デザイン,ＪＱ.S,情報通信・サービスその他 
3768,リスクモンスター,東２,情報通信・サービスその他 
3769,ＧＭＯペイメントゲートウェイ,東１,情報通信・サービスその他 
3770,ザッパラス,東１,情報通信・サービスその他 
3771,システムリサーチ,東１,情報通信・サービスその他 
3772,ウェルス・マネジメント,東２,不動産 
3773,アドバンスト・メディア,M,情報通信・サービスその他 
3774,インターネットイニシアティブ,東１,情報通信・サービスその他 
3776,ブロードバンドタワー,ＪＱ.S,情報通信・サービスその他 
3777,ＦＨＴホールディングス,ＪＱ.G,情報通信・サービスその他 
3778,さくらインターネット,東１,情報通信・サービスその他 
3779,ジェイ・エスコムホールディングス,ＪＱ.S,情報通信・サービスその他 
3782,ディー・ディー・エス,M,情報通信・サービスその他 
3784,ヴィンクス,東１,情報通信・サービスその他 
3787,テクノマセマティカル,東２,情報通信・サービスその他 
3788,ＧＭＯグローバルサイン・ホールディングス,東１,情報通信・サービスその他 
3791,ＩＧポート,ＪＱ.S,情報通信・サービスその他 
3793,ドリコム,M,情報通信・サービスその他 
3796,いい生活,東２,情報通信・サービスその他 
3798,ＵＬＳグループ,ＪＱ.S,情報通信・サービスその他 
3799,キーウェアソリューションズ,東２,情報通信・サービスその他 
3800,ユニリタ,ＪＱ.S,情報通信・サービスその他 
3802,エコミック,ＪＱ.S,情報通信・サービスその他 
3803,イメージ情報開発,ＪＱ.G,情報通信・サービスその他 
3804,システム　ディ,ＪＱ.S,情報通信・サービスその他 
3807,フィスコ,ＪＱ.G,情報通信・サービスその他 
3810,サイバーステップ,東２,情報通信・サービスその他 
3814,アルファクス・フード・システム,ＪＱ.G,情報通信・サービスその他 
3815,メディア工房,M,情報通信・サービスその他 
3816,大和コンピューター,ＪＱ.S,情報通信・サービスその他 
3817,ＳＲＡホールディングス,東１,情報通信・サービスその他 
3823,アクロディア,東２,情報通信・サービスその他 
3825,リミックスポイント,東２,情報通信・サービスその他 
3826,システムインテグレータ,東１,情報通信・サービスその他 
3834,朝日ネット,東１,情報通信・サービスその他 
3835,ｅＢＡＳＥ,東１,情報通信・サービスその他 
3836,アバント,東１,情報通信・サービスその他 
3837,アドソル日進,東１,情報通信・サービスその他 
3839,ＯＤＫソリューションズ,東１,情報通信・サービスその他 
3840,パス,東２,情報通信・サービスその他 
3841,ジーダット,ＪＱ.S,情報通信・サービスその他 
3842,ネクストジェン,ＪＱ.G,情報通信・サービスその他 
3843,フリービット,東１,情報通信・サービスその他 
3844,コムチュア,東１,情報通信・サービスその他 
3845,アイフリークモバイル,ＪＱ.S,情報通信・サービスその他 
3847,パシフィックシステム,ＪＱ.S,情報通信・サービスその他 
3848,データ・アプリケーション,ＪＱ.S,情報通信・サービスその他 
3850,エヌ・ティ・ティ・データ・イントラマート,東２,情報通信・サービスその他 
3851,日本一ソフトウェア,ＪＱ.S,情報通信・サービスその他 
3852,サイバーコム,東１,情報通信・サービスその他 
3853,アステリア,東１,情報通信・サービスその他 
3854,アイル,東１,情報通信・サービスその他 
3856,Ａｂａｌａｎｃｅ,東２,電機・精密 
3857,ラック,ＪＱ.S,情報通信・サービスその他 
3858,ユビキタスＡＩコーポレーション,ＪＱ.S,情報通信・サービスその他 
3861,王子ホールディングス,東１,素材・化学 
3863,日本製紙,東１,素材・化学 
3864,三菱製紙,東１,素材・化学 
3865,北越コーポレーション,東１,素材・化学 
3877,中越パルプ工業,東１,素材・化学 
3878,巴川製紙所,東１,素材・化学 
3880,大王製紙,東１,素材・化学 
3891,ニッポン高度紙工業,ＪＱ.S,素材・化学 
3892,岡山製紙,ＪＱ.S,素材・化学 
3895,ハビックス,ＪＱ.S,素材・化学 
3896,阿波製紙,東１,素材・化学 
3900,クラウドワークス,M,情報通信・サービスその他 
3901,マークラインズ,東１,情報通信・サービスその他 
3902,メディカル・データ・ビジョン,東１,情報通信・サービスその他 
3903,ｇｕｍｉ,東１,情報通信・サービスその他 
3904,カヤック,M,情報通信・サービスその他 
3905,データセクション,M,情報通信・サービスその他 
3906,ＡＬＢＥＲＴ,M,情報通信・サービスその他 
3907,シリコンスタジオ,M,情報通信・サービスその他 
3908,コラボス,M,情報通信・サービスその他 
3909,ショーケース,東１,情報通信・サービスその他 
3910,エムケイシステム,ＪＱ.S,情報通信・サービスその他 
3911,Ａｉｍｉｎｇ,M,情報通信・サービスその他 
3912,モバイルファクトリー,東１,情報通信・サービスその他 
3913,ｓＭｅｄｉｏ,M,情報通信・サービスその他 
3914,ＪＩＧ－ＳＡＷ,M,情報通信・サービスその他 
3915,テラスカイ,東１,情報通信・サービスその他 
3916,デジタル・インフォメーション・テクノロジー,東１,情報通信・サービスその他 
3917,アイリッジ,M,情報通信・サービスその他 
3918,ＰＣＩホールディングス,東１,情報通信・サービスその他 
3919,パイプドＨＤ,東１,情報通信・サービスその他 
3920,アイビーシー,東１,情報通信・サービスその他 
3921,ネオジャパン,東１,情報通信・サービスその他 
3922,ＰＲ　ＴＩＭＥＳ,東１,情報通信・サービスその他 
3923,ラクス,M,情報通信・サービスその他 
3924,ランドコンピュータ,東１,情報通信・サービスその他 
3925,ダブルスタンダード,東１,情報通信・サービスその他 
3926,オープンドア,東１,情報通信・サービスその他 
3927,フーバーブレイン,M,情報通信・サービスその他 
3928,マイネット,東１,情報通信・サービスその他 
3929,ソーシャルワイヤー,M,情報通信・サービスその他 
3930,はてな,M,情報通信・サービスその他 
3931,バリューゴルフ,M,情報通信・サービスその他 
3932,アカツキ,東１,情報通信・サービスその他 
3933,チエル,ＪＱ.S,情報通信・サービスその他 
3934,ベネフィットジャパン,東１,情報通信・サービスその他 
3935,エディア,M,情報通信・サービスその他 
3936,グローバルウェイ,M,情報通信・サービスその他 
3937,Ｕｂｉｃｏｍホールディングス,東１,情報通信・サービスその他 
3939,カナミックネットワーク,東１,情報通信・サービスその他 
3940,ノムラシステムコーポレーション,東１,情報通信・サービスその他 
3941,レンゴー,東１,素材・化学 
3944,古林紙工,東２,素材・化学 
3945,スーパーバッグ,東２,素材・化学 
3946,トーモク,東１,素材・化学 
3947,ダイナパック,東２,素材・化学 
3948,光ビジネスフォーム,ＪＱ.S,素材・化学 
3950,ザ・パック,東１,素材・化学 
3951,朝日印刷,東２,素材・化学 
3953,大村紙業,ＪＱ.S,素材・化学 
3954,昭和パックス,ＪＱ.S,素材・化学 
3955,イムラ封筒,東２,素材・化学 
3956,国際チャート,ＪＱ.S,素材・化学 
3960,バリューデザイン,M,情報通信・サービスその他 
3961,シルバーエッグ・テクノロジー,M,情報通信・サービスその他 
3962,チェンジ,東１,情報通信・サービスその他 
3963,シンクロ・フード,東１,情報通信・サービスその他 
3964,オークネット,東１,情報通信・サービスその他 
3965,キャピタル・アセット・プランニング,東１,情報通信・サービスその他 
3966,ユーザベース,M,情報通信・サービスその他 
3967,エルテス,M,情報通信・サービスその他 
3968,セグエグループ,東１,情報通信・サービスその他 
3969,エイトレッド,東１,情報通信・サービスその他 
3970,イノベーション,M,情報通信・サービスその他 
3974,ティビィシィ・スキヤツト,ＪＱ.S,情報通信・サービスその他 
3975,ＡＯＩ　ＴＹＯ　Ｈｏｌｄｉｎｇｓ,東１,情報通信・サービスその他 
3976,シャノン,M,情報通信・サービスその他 
3978,マクロミル,東１,情報通信・サービスその他 
3979,うるる,M,情報通信・サービスその他 
3981,ビーグリー,東１,情報通信・サービスその他 
3983,オロ,東１,情報通信・サービスその他 
3984,ユーザーローカル,東１,情報通信・サービスその他 
3985,テモナ,東１,情報通信・サービスその他 
3986,ビーブレイクシステムズ,M,情報通信・サービスその他 
3987,エコモット,M,情報通信・サービスその他 
3988,ＳＹＳホールディングス,ＪＱ.S,情報通信・サービスその他 
3989,シェアリングテクノロジー,M,情報通信・サービスその他 
3990,ＵＵＵＭ,M,情報通信・サービスその他 
3991,ウォンテッドリー,M,情報通信・サービスその他 
3992,ニーズウェル,東１,情報通信・サービスその他 
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,M,情報通信・サービスその他 
3994,マネーフォワード,M,情報通信・サービスその他 
3995,ＳＫＩＹＡＫＩ,M,情報通信・サービスその他 
3996,サインポスト,東１,情報通信・サービスその他 
3997,トレードワークス,ＪＱ.S,情報通信・サービスその他 
3998,すららネット,M,情報通信・サービスその他 
3999,ナレッジスイート,M,情報通信・サービスその他 
4004,昭和電工,東１,素材・化学 
4005,住友化学,東１,素材・化学 
4008,住友精化,東１,素材・化学 
4011,ヘッドウォータース,M,情報通信・サービスその他 
4012,アクシス,M,情報通信・サービスその他 
4013,日通システム,M,情報通信・サービスその他 
4014,カラダノート,M,情報通信・サービスその他 
4015,アララ,M,情報通信・サービスその他 
4016,ＭＩＴホールディングス,ＪＱ.S,情報通信・サービスその他 
4017,クリーマ,M,情報通信・サービスその他 
4018,Ｇｅｏｌｏｃａｔｉｏｎ　Ｔｅｃｈｎｏｌｏｇｙ,PRO Market,情報通信・サービスその他 
4019,スタメン,M,情報通信・サービスその他 
4020,ビートレンド,M,情報通信・サービスその他 
4021,日産化学,東１,素材・化学 
4022,ラサ工業,東１,素材・化学 
4023,クレハ,東１,素材・化学 
4025,多木化学,東１,素材・化学 
4026,神島化学工業,東２,建設・資材 
4027,テイカ,東１,素材・化学 
4028,石原産業,東１,素材・化学 
4031,片倉コープアグリ,東１,素材・化学 
4041,日本曹達,東１,素材・化学 
4042,東ソー,東１,素材・化学 
4043,トクヤマ,東１,素材・化学 
4044,セントラル硝子,東１,素材・化学 
4045,東亞合成,東１,素材・化学 
4046,大阪ソーダ,東１,素材・化学 
4047,関東電化工業,東１,素材・化学 
4051,ＧＭＯフィナンシャルゲート,M,情報通信・サービスその他 
4052,フィーチャ,M,情報通信・サービスその他 
4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,M,情報通信・サービスその他 
4054,日本情報クリエイト,M,情報通信・サービスその他 
4055,ティアンドエス,M,情報通信・サービスその他 
4056,ニューラルポケット,M,情報通信・サービスその他 
4057,インターファクトリー,M,情報通信・サービスその他 
4058,トヨクモ,M,情報通信・サービスその他 
4059,まぐまぐ,ＪＱ.S,情報通信・サービスその他 
4060,ｒａｋｕｍｏ,M,情報通信・サービスその他 
4061,デンカ,東１,素材・化学 
4062,イビデン,東１,電機・精密 
4063,信越化学工業,東１,素材・化学 
4064,日本カーバイド工業,東１,素材・化学 
4078,堺化学工業,東１,素材・化学 
4080,田中化学研究所,ＪＱ.S,素材・化学 
4082,第一稀元素化学工業,東１,素材・化学 
4088,エア・ウォーター,東１,素材・化学 
4091,日本酸素ホールディングス,東１,素材・化学 
4092,日本化学工業,東１,素材・化学 
4093,東邦アセチレン,東１,素材・化学 
4094,日本化学産業,東２,素材・化学 
4095,日本パーカライジング,東１,素材・化学 
4097,高圧ガス工業,東１,素材・化学 
4098,チタン工業,東１,素材・化学 
4099,四国化成工業,東１,素材・化学 
4100,戸田工業,東１,素材・化学 
4102,丸尾カルシウム,東２,素材・化学 
4107,伊勢化学工業,東２,素材・化学 
4109,ステラ　ケミファ,東１,素材・化学 
4112,保土谷化学工業,東１,素材・化学 
4113,田岡化学工業,東２,素材・化学 
4114,日本触媒,東１,素材・化学 
4115,本州化学工業,東２,素材・化学 
4116,大日精化工業,東１,素材・化学 
4118,カネカ,東１,素材・化学 
4119,日本ピグメント,東２,素材・化学 
4120,スガイ化学工業,東２,素材・化学 
4124,大阪油化工業,ＪＱ.S,素材・化学 
4151,協和キリン,東１,医薬品 
4165,プレイド,M,情報通信・サービスその他 
4166,かっこ,M,情報通信・サービスその他 
4167,ココペリ,M,情報通信・サービスその他 
4168,ヤプリ,M,情報通信・サービスその他 
4169,ＥＮＥＣＨＡＮＧＥ,M,情報通信・サービスその他 
4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,M,情報通信・サービスその他 
4171,グローバルインフォメーション,ＪＱ.S,情報通信・サービスその他 
4172,東和ハイシステム,ＪＱ.S,情報通信・サービスその他 
4182,三菱瓦斯化学,東１,素材・化学 
